gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3969644990	StillImage	image/jpeg	https://web.corral.tacc.utexas.edu/brit/BRIT/BRIT0554000/BRIT554145.jpg										http://creativecommons.org/licenses/by/4.0/	Botanical Research Institute of Texas
3963397319	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/49033345/original.jpeg	https://www.inaturalist.org/photos/49033345					2019-08-14T18:30:08Z	vononarbgkew		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	vononarbgkew
3963397319	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/49033322/original.jpeg	https://www.inaturalist.org/photos/49033322					2019-08-14T18:30:15Z	vononarbgkew		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	vononarbgkew
3963397319	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/49033332/original.jpeg	https://www.inaturalist.org/photos/49033332					2019-08-14T18:29:54Z	vononarbgkew		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	vononarbgkew
3923920325	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1665400933575GgafN8dt0VCvry7k							Christophe Rivier			http://creativecommons.org/licenses/by-nc-nd/4.0/	
3923920325	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1665400892627CtK6hvF1dflxCV6Y							Christophe Rivier			http://creativecommons.org/licenses/by-nc-nd/4.0/	
3923920325	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1665400892139xGsM0IX6LucicYHo							Christophe Rivier			http://creativecommons.org/licenses/by-nc-nd/4.0/	
3602517358	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1647018330570Aj3w9aT96mwoI3gC							Antoine Mantilleri			http://creativecommons.org/licenses/by-nc-nd/4.0/	
3442523676	StillImage	image/jpeg	http://www.boldsystems.org/pics/ASAMI/casent0069650_p_1_med+1315461660.jpg	http://bins.boldsystems.org/index.php/Public_RecordView?processid=ASAMI204-07	ASAMI204-07 Lateral								http://creativecommons.org/licenses/by-nc-nd/4.0/	
3353010323	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/L.4370512/format/large			L.4370512_0872731854							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
3343966312	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/5703475/original.jpeg	https://www.inaturalist.org/photos/5703475					2016-11-29T17:10:22Z	mamy_andriamahay		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mamy_andriamahay
3343966312	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/5740413/original.jpeg	https://www.inaturalist.org/photos/5740413					2016-11-29T17:10:34Z	mamy_andriamahay		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mamy_andriamahay
3327693303	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/2236060/original.JPG	https://www.inaturalist.org/photos/2236060					2015-07-30T17:06:02Z	Romer Rabarijaona		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Romer Rabarijaona
3109286338	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/49029039/original.jpeg	https://www.inaturalist.org/photos/49029039					2019-08-11T16:53:24Z	vononarbgkew		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	vononarbgkew
3109286338	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/49029069/original.jpeg	https://www.inaturalist.org/photos/49029069					2019-08-11T16:53:47Z	vononarbgkew		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	vononarbgkew
3109286338	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/49029052/original.jpeg	https://www.inaturalist.org/photos/49029052					2019-08-11T16:53:36Z	vononarbgkew		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	vononarbgkew
3058963305	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/4065898/original.jpeg	https://www.inaturalist.org/photos/4065898					2016-06-11T07:03:37Z	Romer Rabarijaona		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Romer Rabarijaona
3058963305	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/4065929/original.jpeg	https://www.inaturalist.org/photos/4065929					2016-06-11T07:03:37Z	Romer Rabarijaona		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Romer Rabarijaona
3058963305	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/4065354/original.jpeg	https://www.inaturalist.org/photos/4065354					2016-06-11T07:03:37Z	Romer Rabarijaona		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Romer Rabarijaona
3058963305	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/4065454/original.jpeg	https://www.inaturalist.org/photos/4065454					2016-06-11T07:03:37Z	Romer Rabarijaona		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Romer Rabarijaona
3058963305	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/4065082/original.jpeg	https://www.inaturalist.org/photos/4065082					2016-06-11T07:03:37Z	Romer Rabarijaona		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Romer Rabarijaona
3058750305	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/4057509/original.jpeg	https://www.inaturalist.org/photos/4057509					2016-06-11T07:05:29Z	Landy Rita		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Landy Rita
3058750305	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/4057668/original.jpeg	https://www.inaturalist.org/photos/4057668					2016-06-11T07:05:29Z	Landy Rita		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Landy Rita
3058750305	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/4057316/original.jpeg	https://www.inaturalist.org/photos/4057316					2016-06-11T07:05:29Z	Landy Rita		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Landy Rita
3058750305	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/4056755/original.jpeg	https://www.inaturalist.org/photos/4056755					2016-06-11T07:05:29Z	Landy Rita		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Landy Rita
3058750305	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/4057728/original.jpeg	https://www.inaturalist.org/photos/4057728					2016-06-11T07:05:29Z	Landy Rita		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Landy Rita
3058750305	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/4057591/original.jpeg	https://www.inaturalist.org/photos/4057591					2016-06-11T07:05:29Z	Landy Rita		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Landy Rita
3058750305	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/4057130/original.jpeg	https://www.inaturalist.org/photos/4057130					2016-06-11T07:05:29Z	Landy Rita		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Landy Rita
3058704602	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/105714739/original.jpg	https://www.inaturalist.org/photos/105714739					2015-09-15T12:20:00Z	micschmitt		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	micschmitt
3044579312	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/5739973/original.jpeg	https://www.inaturalist.org/photos/5739973					2016-11-29T19:24:45Z	mamy_andriamahay		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mamy_andriamahay
3044579312	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/5740416/original.jpeg	https://www.inaturalist.org/photos/5740416					2016-11-29T19:25:01Z	mamy_andriamahay		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mamy_andriamahay
3028988332	StillImage	image/jpeg	http://www.jacq.org/image.php?filename=125578&method=europeana	http://www.jacq.org/image.php?filename=125578&method=show									http://creativecommons.org/licenses/by/4.0/	
3028988326	StillImage	image/jpeg	http://www.jacq.org/image.php?filename=125579&method=europeana	http://www.jacq.org/image.php?filename=125579&method=show									http://creativecommons.org/licenses/by/4.0/	
2997159739	StillImage	image/jpeg	http://imagens1.jbrj.gov.br/fsi/server?type=image&source=hvpr/mnhn/lote7/P04613524.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=227933259									http://creativecommons.org/licenses/by/4.0/	P
2984522613	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/103531283/original.jpg	https://www.flickr.com/photos/36803481@N06/27332782721/					2016-03-24T16:54:39Z	Bat		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Bat
2984522613	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/103531192/original.jpg	https://www.flickr.com/photos/36803481@N06/26795864134/					2016-03-24T16:54:47Z	Bat		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Bat
2984514582	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/103529554/original.jpg	https://www.flickr.com/photos/36803481@N06/26795861954/					2016-03-24T18:12:04Z	Bat		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Bat
2984514582	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/103527312/original.jpg	https://www.flickr.com/photos/36803481@N06/27305822532/					2016-03-24T18:19:58Z	Bat		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Bat
2984514582	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/103529569/original.jpg	https://www.flickr.com/photos/36803481@N06/27305824862/					2016-03-24T18:12:36Z	Bat		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Bat
2984514582	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/103529564/original.jpg	https://www.flickr.com/photos/36803481@N06/27332768331/					2016-03-24T18:20:29Z	Bat		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Bat
2984514582	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/103529559/original.jpg	https://www.flickr.com/photos/36803481@N06/27332777821/					2016-03-24T18:12:24Z	Bat		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Bat
2984492635	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/103526485/original.jpg	https://www.flickr.com/photos/36803481@N06/27404328145/					2016-03-22T15:32:46Z	Bat		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Bat
2984492635	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/103526774/original.jpg	https://www.flickr.com/photos/36803481@N06/27370611376/					2016-03-22T15:32:12Z	Bat		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Bat
2984492635	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/103526763/original.jpg	https://www.flickr.com/photos/36803481@N06/27404329155/					2016-03-22T15:32:23Z	Bat		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Bat
2984492635	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/103526771/original.jpg	https://www.flickr.com/photos/36803481@N06/27333186111/					2016-03-22T15:31:41Z	Bat		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Bat
2850528435	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/49032609/original.jpeg	https://www.inaturalist.org/photos/49032609					2019-08-14T16:11:26Z	vononarbgkew		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	vononarbgkew
2850528435	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/49032636/original.jpeg	https://www.inaturalist.org/photos/49032636					2019-08-14T16:11:42Z	vononarbgkew		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	vononarbgkew
2850528435	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/49032657/original.jpeg	https://www.inaturalist.org/photos/49032657					2019-08-14T16:12:04Z	vononarbgkew		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	vononarbgkew
2850528435	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/49032674/original.jpeg	https://www.inaturalist.org/photos/49032674					2019-08-14T16:12:16Z	vononarbgkew		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	vononarbgkew
2832303339	StillImage	image/jpeg	https://observation.org/photos/2424989.jpg							Maurice 			http://creativecommons.org/licenses/by-nc-nd/4.0/	Maurice Elf
2832303339	StillImage	image/jpeg	https://observation.org/photos/2424988.jpg							Maurice 			http://creativecommons.org/licenses/by-nc-nd/4.0/	Maurice Elf
2806602450	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101081847	http://www.tropicos.org/ImageFullView.aspx?imageid=101081847	Rakotovao - 7650 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806602450	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101081845	http://www.tropicos.org/ImageFullView.aspx?imageid=101081845	Rakotovao - 7650 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806602450	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101081846	http://www.tropicos.org/ImageFullView.aspx?imageid=101081846	Rakotovao - 7650 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806602450	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101081843	http://www.tropicos.org/ImageFullView.aspx?imageid=101081843	Rakotovao - 7650 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806602450	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101081844	http://www.tropicos.org/ImageFullView.aspx?imageid=101081844	Rakotovao - 7650 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806598451	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101081840	http://www.tropicos.org/ImageFullView.aspx?imageid=101081840	Rakotovao - 7649 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806598451	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101081838	http://www.tropicos.org/ImageFullView.aspx?imageid=101081838	Rakotovao - 7649 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806598451	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101081839	http://www.tropicos.org/ImageFullView.aspx?imageid=101081839	Rakotovao - 7649 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806598451	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101081837	http://www.tropicos.org/ImageFullView.aspx?imageid=101081837	Rakotovao - 7649 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806598451	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101081841	http://www.tropicos.org/ImageFullView.aspx?imageid=101081841	Rakotovao - 7649 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806598451	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101081842	http://www.tropicos.org/ImageFullView.aspx?imageid=101081842	Rakotovao - 7649 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806595452	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101080340	http://www.tropicos.org/ImageFullView.aspx?imageid=101080340	Rakotovao - 7651 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806595452	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101080339	http://www.tropicos.org/ImageFullView.aspx?imageid=101080339	Rakotovao - 7651 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806595452	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101081848	http://www.tropicos.org/ImageFullView.aspx?imageid=101081848	Rakotovao - 7651 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806579434	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101080809	http://www.tropicos.org/ImageFullView.aspx?imageid=101080809	Bernard - 2775 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806579434	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101080808	http://www.tropicos.org/ImageFullView.aspx?imageid=101080808	Bernard - 2775 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806579434	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101080805	http://www.tropicos.org/ImageFullView.aspx?imageid=101080805	Bernard - 2775 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806579434	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101080804	http://www.tropicos.org/ImageFullView.aspx?imageid=101080804	Bernard - 2775 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806579434	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101080807	http://www.tropicos.org/ImageFullView.aspx?imageid=101080807	Bernard - 2775 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806579434	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101080806	http://www.tropicos.org/ImageFullView.aspx?imageid=101080806	Bernard - 2775 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806579434	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101080812	http://www.tropicos.org/ImageFullView.aspx?imageid=101080812	Bernard - 2775 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806579434	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101080811	http://www.tropicos.org/ImageFullView.aspx?imageid=101080811	Bernard - 2775 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806579434	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101080810	http://www.tropicos.org/ImageFullView.aspx?imageid=101080810	Bernard - 2775 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806575450	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101081807	http://www.tropicos.org/ImageFullView.aspx?imageid=101081807	Rakotovao - 7644 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806575450	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101081808	http://www.tropicos.org/ImageFullView.aspx?imageid=101081808	Rakotovao - 7644 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806575450	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101081805	http://www.tropicos.org/ImageFullView.aspx?imageid=101081805	Rakotovao - 7644 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806575450	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101081806	http://www.tropicos.org/ImageFullView.aspx?imageid=101081806	Rakotovao - 7644 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806575450	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101081803	http://www.tropicos.org/ImageFullView.aspx?imageid=101081803	Rakotovao - 7644 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806575450	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101081804	http://www.tropicos.org/ImageFullView.aspx?imageid=101081804	Rakotovao - 7644 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806575450	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101081801	http://www.tropicos.org/ImageFullView.aspx?imageid=101081801	Rakotovao - 7644 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806575450	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101081802	http://www.tropicos.org/ImageFullView.aspx?imageid=101081802	Rakotovao - 7644 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806575450	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101081799	http://www.tropicos.org/ImageFullView.aspx?imageid=101081799	Rakotovao - 7644 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2806575450	StillImage	image/jpeg	http://www.tropicos.org/ImageDownload.aspx?imageid=101081800	http://www.tropicos.org/ImageFullView.aspx?imageid=101081800	Rakotovao - 7644 - Madagascar	Living Plant in Habitat				Charles Rakotovao, MBG - Madagascar			http://creativecommons.org/licenses/by-nc-nd/3.0/	Charles Rakotovao
2625897596	StillImage	image/jpeg	http://n2t.net/ark:/65665/m3d99c19cc-7ca9-4b8f-9828-26e3e1ae82f2		03843918.tif	Barcode 03843918	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2595679997			https://iiif-manifest.oxalis.br.fgov.be/specimen/BR0000015676504/manifest		Rubiaceae indet.	IIIF Manifest for specimen BR0000015676504				Meise Botanic Garden			http://creativecommons.org/licenses/by-sa/4.0/	Meise Botanic Garden
2595679997	StillImage	image/jpeg	https://oxalis.br.fgov.be/images/BR0/000/015/676/504/BR0000015676504.jpg		Rubiaceae indet.	Image of herbarium specimen BR0000015676504				Meise Botanic Garden			http://creativecommons.org/licenses/by-sa/4.0/	Meise Botanic Garden
2592312482	StillImage	image/jpeg	http://n2t.net/ark:/65665/m39a241d42-77c9-47db-9304-bf4e096b5e93		03803995.tif	Barcode 03803995	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2592226176	StillImage	image/jpeg	http://n2t.net/ark:/65665/m34490f46f-767c-4c25-b3de-28dca5005d7a		03997080.tif	Barcode 03997080	US National Herbarium, Department of Botany, NMNH, Smithsonian Institution			Conveyor Belt		Smithsonian Institution, NMNH, Botany	http://creativecommons.org/publicdomain/zero/1.0/	
2577349491	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1584355333032XYMSVqiBYPnOwY71							Grouard Jean-Christophe			http://creativecommons.org/licenses/by-nc-nd/4.0/	
2574221725	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/4056472/original.jpeg	https://www.inaturalist.org/photos/4056472					2016-06-15T07:06:39Z	Helene Ralimanana		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Helene Ralimanana
2574221725	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/4057608/original.jpeg	https://www.inaturalist.org/photos/4057608					2016-06-15T07:06:39Z	Helene Ralimanana		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Helene Ralimanana
2574221725	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/4057705/original.jpeg	https://www.inaturalist.org/photos/4057705					2016-06-15T07:06:39Z	Helene Ralimanana		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Helene Ralimanana
2574221725	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/4057765/original.jpeg	https://www.inaturalist.org/photos/4057765					2016-06-15T07:06:39Z	Helene Ralimanana		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Helene Ralimanana
2574221725	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/4057752/original.jpeg	https://www.inaturalist.org/photos/4057752					2016-06-15T07:06:39Z	Helene Ralimanana		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Helene Ralimanana
2564838104	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1583850459454jvglsbxuWZRAnxpL							Christophe Rivier			http://creativecommons.org/licenses/by-nc-nd/4.0/	
2564838104	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1583850459907hn3qqWeZM0RmmUeM							Christophe Rivier			http://creativecommons.org/licenses/by-nc-nd/4.0/	
2564838104	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1583850458991oQs9ftw3TSZXXbxw							Christophe Rivier			http://creativecommons.org/licenses/by-nc-nd/4.0/	
2564838104	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1583850371755BWmXZwvZ6oblHF7G							Christophe Rivier			http://creativecommons.org/licenses/by-nc-nd/4.0/	
2564838104	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/158385045859116ZxdfpVMdyZKho6							Christophe Rivier			http://creativecommons.org/licenses/by-nc-nd/4.0/	
